Deck Name,Card Name,Quantity,Type
Snorlax Stall,Night Stretcher SFA 61,2,Trainer
Snorlax Stall,Hisuian Heavy Ball ASR 146,1,Trainer
Snorlax Stall,Switch Cart ASR 154,1,Trainer
Snorlax Stall,Handheld Fan TWM 150,1,Trainer
Snorlax Stall,Defiance Vest PAR 162,1,Trainer
Snorlax Stall,Forest Seal Stone SIT 156,1,Trainer
Snorlax Stall,Luxurious Cape PAR 166,1,Trainer
Snorlax Stall,Jubilife Village ASR 148,1,Trainer
Snorlax Stall,Artazon PAL 171,1,Trainer
Snorlax Stall,Enriching Energy SSP 191,1,Energy
Cards,"8 Pokemon, 51 Trainer, 1 Energy",,
Gardevoir,Ralts ASR 60,4,Pokemon
Gardevoir,Kirlia SIT 68,4,Pokemon
Gardevoir,Gardevoir ex SVI 86,2,Pokemon
Gardevoir,Munkidori TWM 95,2,Pokemon
Gardevoir,Drifloon SVI 89,1,Pokemon
Gardevoir,Scream Tail PAR 86,1,Pokemon
Gardevoir,Klefki SVI 96,1,Pokemon
Gardevoir,Mawile LOR 71,1,Pokemon
Gardevoir,Manaphy BRS 41,1,Pokemon
Gardevoir,Radiant Greninja ASR 46,1,Pokemon
Gardevoir,Fezandipiti ex SFA 38,1,Pokemon
Gardevoir,Arven OBF 186,4,Trainer
Gardevoir,Iono PAL 185,3,Trainer
Gardevoir,Boss's Orders PAL 172,1,Trainer
Gardevoir,Professor Turo's Scenario PAR 171,1,Trainer
Gardevoir,Buddy-Buddy Poffin TEF 144,4,Trainer
Gardevoir,Ultra Ball SVI 196,2,Trainer
Gardevoir,Nest Ball SVI 181,2,Trainer
Gardevoir,Earthen Vessel PAR 163,2,Trainer
Gardevoir,Super Rod PAL 188,2,Trainer
Gardevoir,Counter Catcher PAR 160,2,Trainer
Gardevoir,Unfair Stamp TWM 165,1,Trainer
Gardevoir,Hisuian Heavy Ball ASR 146,1,Trainer
Gardevoir,Pal Pad SVI 182,1,Trainer
Gardevoir,Technical Machine: Evolution PAR 178,2,Trainer
Gardevoir,Bravery Charm PAL 173,2,Trainer
Gardevoir,Artazon PAL 171,1,Trainer
Gardevoir,Psychic Energy SVE 13,7,Energy
Gardevoir,Darkness Energy SVE 15,3,Energy
Cards,"19 Pokemon, 31 Trainer, 10 Energy",,
Gardevoir,Ralts ASR 60,4,Pokemon
Gardevoir,Kirlia SIT 68,4,Pokemon
Gardevoir,Gardevoir ex SVI 86,2,Pokemon
Gardevoir,Munkidori TWM 95,2,Pokemon
Gardevoir,Drifloon SVI 89,1,Pokemon
Gardevoir,Scream Tail PAR 86,1,Pokemon
Gardevoir,Klefki SVI 96,1,Pokemon
Gardevoir,Mawile LOR 71,1,Pokemon
Gardevoir,Manaphy BRS 41,1,Pokemon
Gardevoir,Radiant Greninja ASR 46,1,Pokemon
Gardevoir,Arven OBF 186,4,Trainer
Gardevoir,Iono PAL 185,3,Trainer
Gardevoir,Boss's Orders PAL 172,1,Trainer
Gardevoir,Professor Turo's Scenario PAR 171,1,Trainer
Gardevoir,Buddy-Buddy Poffin TEF 144,4,Trainer
Gardevoir,Ultra Ball SVI 196,2,Trainer
Gardevoir,Nest Ball SVI 181,2,Trainer
Gardevoir,Earthen Vessel PAR 163,2,Trainer
Gardevoir,Counter Catcher PAR 160,2,Trainer
Gardevoir,Night Stretcher SFA 61,2,Trainer
Gardevoir,Super Rod PAL 188,1,Trainer
Gardevoir,Unfair Stamp TWM 165,1,Trainer
Gardevoir,Hisuian Heavy Ball ASR 146,1,Trainer
Gardevoir,Pal Pad SVI 182,1,Trainer
Gardevoir,Technical Machine: Evolution PAR 178,2,Trainer
Gardevoir,Bravery Charm PAL 173,1,Trainer
Gardevoir,Artazon PAL 171,1,Trainer
Gardevoir,Moonlit Hill PAF 81,1,Trainer
Gardevoir,Psychic Energy SVE 13,7,Energy
Gardevoir,Darkness Energy SVE 15,3,Energy
Cards,"18 Pokemon, 32 Trainer, 10 Energy",,
Gardevoir,Ralts ASR 60,4,Pokemon
Gardevoir,Kirlia SIT 68,4,Pokemon
Gardevoir,Gardevoir ex SVI 86,2,Pokemon
Gardevoir,Munkidori TWM 95,2,Pokemon
Gardevoir,Drifloon SVI 89,1,Pokemon
Gardevoir,Scream Tail PAR 86,1,Pokemon
Gardevoir,Flutter Mane TEF 78,1,Pokemon
Gardevoir,Klefki SVI 96,1,Pokemon
Gardevoir,Tatsugiri TWM 131,1,Pokemon
Gardevoir,Manaphy BRS 41,1,Pokemon
Gardevoir,Arven OBF 186,4,Trainer
Gardevoir,Iono PAL 185,4,Trainer
Gardevoir,Boss's Orders PAL 172,1,Trainer
Gardevoir,Professor Turo's Scenario PAR 171,1,Trainer
Gardevoir,Buddy-Buddy Poffin TEF 144,4,Trainer
Gardevoir,Ultra Ball SVI 196,3,Trainer
Gardevoir,Earthen Vessel PAR 163,2,Trainer
Gardevoir,Counter Catcher PAR 160,2,Trainer
Gardevoir,Night Stretcher SFA 61,2,Trainer
Gardevoir,Super Rod PAL 188,1,Trainer
Gardevoir,Unfair Stamp TWM 165,1,Trainer
Gardevoir,Hisuian Heavy Ball ASR 146,1,Trainer
Gardevoir,Technical Machine: Evolution PAR 178,2,Trainer
Gardevoir,Bravery Charm PAL 173,2,Trainer
Gardevoir,Artazon PAL 171,2,Trainer
Gardevoir,Psychic Energy SVE 13,7,Energy
Gardevoir,Darkness Energy SVE 15,3,Energy
Cards,"18 Pokemon, 32 Trainer, 10 Energy",,
Gardevoir,Ralts ASR 60,4,Pokemon
Gardevoir,Kirlia SIT 68,4,Pokemon
Gardevoir,Gardevoir ex SVI 86,2,Pokemon
Gardevoir,Drifloon SVI 89,1,Pokemon
Gardevoir,Scream Tail PAR 86,1,Pokemon
Gardevoir,Munkidori TWM 95,1,Pokemon
Gardevoir,Klefki SVI 96,1,Pokemon
Gardevoir,Radiant Greninja ASR 46,1,Pokemon
Gardevoir,Fezandipiti ex SFA 38,1,Pokemon
Gardevoir,Spiritomb PAL 89,1,Pokemon
Gardevoir,Iono PAL 185,4,Trainer
Gardevoir,Arven OBF 186,2,Trainer
Gardevoir,Professor's Research SVI 189,2,Trainer
Gardevoir,Boss's Orders PAL 172,1,Trainer
Gardevoir,Professor Turo's Scenario PAR 171,1,Trainer
Gardevoir,Buddy-Buddy Poffin TEF 144,4,Trainer
Gardevoir,Earthen Vessel PAR 163,3,Trainer
Gardevoir,Ultra Ball SVI 196,2,Trainer
Gardevoir,Nest Ball SVI 181,2,Trainer
Gardevoir,Counter Catcher PAR 160,2,Trainer
Gardevoir,Super Rod PAL 188,2,Trainer
Gardevoir,Rare Candy SVI 191,2,Trainer
Gardevoir,Hisuian Heavy Ball ASR 146,1,Trainer
Gardevoir,Night Stretcher SFA 61,1,Trainer
Gardevoir,Secret Box TWM 163,1,Trainer
Gardevoir,Bravery Charm PAL 173,3,Trainer
Gardevoir,Technical Machine: Evolution PAR 178,1,Trainer
Gardevoir,Moonlit Hill PAF 81,1,Trainer
Gardevoir,Psychic Energy SVE 13,7,Energy
Gardevoir,Darkness Energy SVE 15,1,Energy
Cards,"17 Pokemon, 35 Trainer, 8 Energy",,
Gardevoir,Ralts ASR 60,4,Pokemon
Gardevoir,Kirlia SIT 68,4,Pokemon
Gardevoir,Gardevoir ex SVI 86,2,Pokemon
Gardevoir,Munkidori TWM 95,2,Pokemon
Gardevoir,Drifloon SVI 89,1,Pokemon
Gardevoir,Scream Tail PAR 86,1,Pokemon
Gardevoir,Klefki SVI 96,1,Pokemon
Gardevoir,Mawile LOR 71,1,Pokemon
Gardevoir,Manaphy BRS 41,1,Pokemon
Gardevoir,Radiant Greninja ASR 46,1,Pokemon
Gardevoir,Fezandipiti ex SFA 38,1,Pokemon
Gardevoir,Arven OBF 186,4,Trainer
Gardevoir,Iono PAL 185,3,Trainer
Gardevoir,Boss's Orders PAL 172,1,Trainer
Gardevoir,Professor Turo's Scenario PAR 171,1,Trainer
Gardevoir,Buddy-Buddy Poffin TEF 144,4,Trainer
Gardevoir,Ultra Ball SVI 196,2,Trainer
Gardevoir,Nest Ball SVI 181,2,Trainer
Gardevoir,Earthen Vessel PAR 163,2,Trainer
Gardevoir,Super Rod PAL 188,2,Trainer
Gardevoir,Counter Catcher PAR 160,2,Trainer
Gardevoir,Unfair Stamp TWM 165,1,Trainer
Gardevoir,Hisuian Heavy Ball ASR 146,1,Trainer
Gardevoir,Pal Pad SVI 182,1,Trainer
Gardevoir,Technical Machine: Evolution PAR 178,2,Trainer
Gardevoir,Bravery Charm PAL 173,2,Trainer
Gardevoir,Artazon PAL 171,1,Trainer
Gardevoir,Psychic Energy SVE 13,7,Energy
Gardevoir,Darkness Energy SVE 15,3,Energy
Cards,"19 Pokemon, 31 Trainer, 10 Energy",,
Gardevoir,Ralts ASR 60,4,Pokemon
Gardevoir,Kirlia SIT 68,4,Pokemon
Gardevoir,Gardevoir ex SVI 86,2,Pokemon
Gardevoir,Munkidori TWM 95,2,Pokemon
Gardevoir,Drifloon SVI 89,1,Pokemon
Gardevoir,Scream Tail PAR 86,1,Pokemon
Gardevoir,Klefki SVI 96,1,Pokemon
Gardevoir,Mawile LOR 71,1,Pokemon
Gardevoir,Manaphy BRS 41,1,Pokemon
Gardevoir,Radiant Greninja ASR 46,1,Pokemon
Gardevoir,Arven OBF 186,4,Trainer
Gardevoir,Iono PAL 185,3,Trainer
Gardevoir,Boss's Orders PAL 172,1,Trainer
Gardevoir,Professor Turo's Scenario PAR 171,1,Trainer
Gardevoir,Buddy-Buddy Poffin TEF 144,4,Trainer
Gardevoir,Ultra Ball SVI 196,2,Trainer
Gardevoir,Nest Ball SVI 181,2,Trainer
Gardevoir,Earthen Vessel PAR 163,2,Trainer
Gardevoir,Counter Catcher PAR 160,2,Trainer
Gardevoir,Night Stretcher SFA 61,2,Trainer
Gardevoir,Super Rod PAL 188,1,Trainer
Gardevoir,Unfair Stamp TWM 165,1,Trainer
Gardevoir,Hisuian Heavy Ball ASR 146,1,Trainer
Gardevoir,Pal Pad SVI 182,1,Trainer
Gardevoir,Technical Machine: Evolution PAR 178,2,Trainer
Gardevoir,Bravery Charm PAL 173,1,Trainer
Gardevoir,Artazon PAL 171,1,Trainer
Gardevoir,Moonlit Hill PAF 81,1,Trainer
Gardevoir,Psychic Energy SVE 13,7,Energy
Gardevoir,Darkness Energy SVE 15,3,Energy
Cards,"18 Pokemon, 32 Trainer, 10 Energy",,
Gardevoir,Ralts ASR 60,4,Pokemon
Gardevoir,Kirlia SIT 68,4,Pokemon
Gardevoir,Gardevoir ex SVI 86,2,Pokemon
Gardevoir,Munkidori TWM 95,2,Pokemon
Gardevoir,Drifloon SVI 89,1,Pokemon
Gardevoir,Scream Tail PAR 86,1,Pokemon
Gardevoir,Klefki SVI 96,1,Pokemon
Gardevoir,Mawile LOR 71,1,Pokemon
Gardevoir,Manaphy BRS 41,1,Pokemon
Gardevoir,Radiant Greninja ASR 46,1,Pokemon
Gardevoir,Fezandipiti ex SFA 38,1,Pokemon
Gardevoir,Arven OBF 186,4,Trainer
Gardevoir,Iono PAL 185,3,Trainer
Gardevoir,Boss's Orders PAL 172,1,Trainer
Gardevoir,Professor Turo's Scenario PAR 171,1,Trainer
Gardevoir,Buddy-Buddy Poffin TEF 144,4,Trainer
Gardevoir,Ultra Ball SVI 196,2,Trainer
Gardevoir,Nest Ball SVI 181,2,Trainer
Gardevoir,Earthen Vessel PAR 163,2,Trainer
Gardevoir,Super Rod PAL 188,2,Trainer
Gardevoir,Counter Catcher PAR 160,2,Trainer
Gardevoir,Unfair Stamp TWM 165,1,Trainer
Gardevoir,Hisuian Heavy Ball ASR 146,1,Trainer
Gardevoir,Pal Pad SVI 182,1,Trainer
Gardevoir,Technical Machine: Evolution PAR 178,2,Trainer
Gardevoir,Bravery Charm PAL 173,2,Trainer
Gardevoir,Artazon PAL 171,1,Trainer
Gardevoir,Psychic Energy SVE 13,7,Energy
Gardevoir,Darkness Energy SVE 15,3,Energy
Cards,"19 Pokemon, 31 Trainer, 10 Energy",,
Gardevoir,Ralts ASR 60,4,Pokemon
Gardevoir,Kirlia SIT 68,4,Pokemon
Gardevoir,Gardevoir ex SVI 86,2,Pokemon
Gardevoir,Fezandipiti ex SFA 38,1,Pokemon
Gardevoir,Munkidori TWM 95,1,Pokemon
Gardevoir,Drifloon SVI 89,1,Pokemon
Gardevoir,Radiant Greninja ASR 46,1,Pokemon
Gardevoir,Spiritomb PAL 89,1,Pokemon
Gardevoir,Klefki SVI 96,1,Pokemon
Gardevoir,Scream Tail PAR 86,1,Pokemon
Gardevoir,Iono PAL 185,4,Trainer
Gardevoir,Arven OBF 186,2,Trainer
Gardevoir,Boss's Orders PAL 172,1,Trainer
Gardevoir,Professor Turo's Scenario PAR 171,1,Trainer
Gardevoir,Professor's Research SVI 189,1,Trainer
Gardevoir,Buddy-Buddy Poffin TEF 144,4,Trainer
Gardevoir,Earthen Vessel PAR 163,3,Trainer
Gardevoir,Rare Candy SVI 191,2,Trainer
Gardevoir,Super Rod PAL 188,2,Trainer
Gardevoir,Nest Ball SVI 181,2,Trainer
Gardevoir,Counter Catcher PAR 160,2,Trainer
Gardevoir,Ultra Ball SVI 196,2,Trainer
Gardevoir,Hisuian Heavy Ball ASR 146,1,Trainer
Gardevoir,Night Stretcher SFA 61,1,Trainer
Gardevoir,Secret Box TWM 163,1,Trainer
Gardevoir,Bravery Charm PAL 173,3,Trainer
Gardevoir,Technical Machine: Evolution PAR 178,1,Trainer
Gardevoir,Moonlit Hill PAF 81,1,Trainer
Gardevoir,Artazon PAL 171,1,Trainer
Gardevoir,Psychic Energy SVE 13,7,Energy
Gardevoir,Darkness Energy SVE 15,1,Energy
Cards,"17 Pokemon, 35 Trainer, 8 Energy",,
Gardevoir,Ralts ASR 60,4,Pokemon
Gardevoir,Kirlia SIT 68,4,Pokemon
Gardevoir,Gardevoir ex SVI 86,2,Pokemon
Gardevoir,Drifloon SVI 89,1,Pokemon
Gardevoir,Klefki SVI 96,1,Pokemon
Gardevoir,Spiritomb PAL 89,1,Pokemon
Gardevoir,Scream Tail PAR 86,1,Pokemon
Gardevoir,Munkidori TWM 95,1,Pokemon
Gardevoir,Radiant Greninja ASR 46,1,Pokemon
Gardevoir,Fezandipiti ex SFA 38,1,Pokemon
Gardevoir,Iono PAL 185,4,Trainer
Gardevoir,Arven OBF 186,2,Trainer
Gardevoir,Professor's Research SVI 189,2,Trainer
Gardevoir,Boss's Orders PAL 172,1,Trainer
Gardevoir,Professor Turo's Scenario PAR 171,1,Trainer
Gardevoir,Buddy-Buddy Poffin TEF 144,4,Trainer
Gardevoir,Earthen Vessel PAR 163,3,Trainer
Gardevoir,Ultra Ball SVI 196,2,Trainer
Gardevoir,Nest Ball SVI 181,2,Trainer
Gardevoir,Super Rod PAL 188,2,Trainer
Gardevoir,Counter Catcher PAR 160,2,Trainer
Gardevoir,Rare Candy SVI 191,2,Trainer
Gardevoir,Secret Box TWM 163,1,Trainer
Gardevoir,Hisuian Heavy Ball ASR 146,1,Trainer
Gardevoir,Night Stretcher SFA 61,1,Trainer
Gardevoir,Bravery Charm PAL 173,3,Trainer
Gardevoir,Technical Machine: Evolution PAR 178,1,Trainer
Gardevoir,Pokémon League Headquarters OBF 192,1,Trainer
Gardevoir,Psychic Energy SVE 13,7,Energy
Gardevoir,Darkness Energy SVE 15,1,Energy
Cards,"17 Pokemon, 35 Trainer, 8 Energy",,
Gardevoir,Ralts ASR 60,4,Pokemon
Gardevoir,Kirlia SIT 68,4,Pokemon
Gardevoir,Gardevoir ex SVI 86,2,Pokemon
Gardevoir,Munkidori TWM 95,1,Pokemon
Gardevoir,Scream Tail PAR 86,1,Pokemon
Gardevoir,Drifloon SVI 89,1,Pokemon
Gardevoir,Klefki SVI 96,1,Pokemon
Gardevoir,Spiritomb PAL 89,1,Pokemon
Gardevoir,Radiant Greninja ASR 46,1,Pokemon
Gardevoir,Fezandipiti ex SFA 38,1,Pokemon
Gardevoir,Iono PAL 185,4,Trainer
Gardevoir,Arven OBF 186,2,Trainer
Gardevoir,Professor's Research SVI 189,2,Trainer
Gardevoir,Boss's Orders PAL 172,1,Trainer
Gardevoir,Professor Turo's Scenario PAR 171,1,Trainer
Gardevoir,Buddy-Buddy Poffin TEF 144,4,Trainer
Gardevoir,Earthen Vessel PAR 163,3,Trainer
Gardevoir,Ultra Ball SVI 196,2,Trainer
Gardevoir,Rare Candy SVI 191,2,Trainer
Gardevoir,Counter Catcher PAR 160,2,Trainer
Gardevoir,Super Rod PAL 188,2,Trainer
Gardevoir,Night Stretcher SFA 61,1,Trainer
Gardevoir,Nest Ball SVI 181,1,Trainer
Gardevoir,Hisuian Heavy Ball ASR 146,1,Trainer
Gardevoir,Secret Box TWM 163,1,Trainer
Gardevoir,Bravery Charm PAL 173,3,Trainer
Gardevoir,Technical Machine: Evolution PAR 178,1,Trainer
Gardevoir,Artazon PAL 171,1,Trainer
Gardevoir,Moonlit Hill PAF 81,1,Trainer
Gardevoir,Psychic Energy SVE 13,7,Energy
Gardevoir,Darkness Energy SVE 15,1,Energy
Cards,"17 Pokemon, 35 Trainer, 8 Energy",,
Palkia,Duskull BRS 60,3,Pokemon
Palkia,Dusclops SFA 19,1,Pokemon
Palkia,Dusknoir SFA 20,2,Pokemon
Palkia,Origin Forme Palkia V ASR 39,2,Pokemon
Palkia,Origin Forme Palkia VSTAR ASR 40,2,Pokemon
Palkia,Froakie OBF 56,2,Pokemon
Palkia,Greninja ex TWM 106,1,Pokemon
Palkia,Radiant Greninja ASR 46,1,Pokemon
Palkia,Fezandipiti ex SFA 38,1,Pokemon
Palkia,Squawkabilly ex PAL 169,1,Pokemon
Palkia,Mew ex MEW 151,1,Pokemon
Palkia,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Palkia,Iono PAL 185,4,Trainer
Palkia,Irida ASR 147,2,Trainer
Palkia,Nest Ball SVI 181,4,Trainer
Palkia,Ultra Ball SVI 196,4,Trainer
Palkia,Rare Candy SVI 191,4,Trainer
Palkia,Night Stretcher SFA 61,4,Trainer
Palkia,Trekking Shoes ASR 156,2,Trainer
Palkia,Earthen Vessel PAR 163,2,Trainer
Palkia,Hisuian Heavy Ball ASR 146,1,Trainer
Palkia,Buddy-Buddy Poffin TEF 144,1,Trainer
Palkia,Lost Vacuum LOR 162,1,Trainer
Palkia,Prime Catcher TEF 157,1,Trainer
Palkia,Counter Catcher PAR 160,1,Trainer
Palkia,Switch SVI 194,1,Trainer
Palkia,PokéStop PGO 68,3,Trainer
Palkia,Water Energy SVE 11,7,Energy
Cards,"18 Pokemon, 35 Trainer, 7 Energy",,
Palkia,Duskull BRS 60,3,Pokemon
Palkia,Dusclops SFA 19,1,Pokemon
Palkia,Dusknoir SFA 20,2,Pokemon
Palkia,Origin Forme Palkia V ASR 39,2,Pokemon
Palkia,Origin Forme Palkia VSTAR ASR 40,2,Pokemon
Palkia,Froakie OBF 56,2,Pokemon
Palkia,Greninja ex TWM 106,1,Pokemon
Palkia,Radiant Greninja ASR 46,1,Pokemon
Palkia,Fezandipiti ex SFA 38,1,Pokemon
Palkia,Squawkabilly ex PAL 169,1,Pokemon
Palkia,Mew ex MEW 151,1,Pokemon
Palkia,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Palkia,Iono PAL 185,4,Trainer
Palkia,Irida ASR 147,2,Trainer
Palkia,Nest Ball SVI 181,4,Trainer
Palkia,Ultra Ball SVI 196,4,Trainer
Palkia,Rare Candy SVI 191,4,Trainer
Palkia,Night Stretcher SFA 61,4,Trainer
Palkia,Trekking Shoes ASR 156,2,Trainer
Palkia,Earthen Vessel PAR 163,2,Trainer
Palkia,Hisuian Heavy Ball ASR 146,1,Trainer
Palkia,Buddy-Buddy Poffin TEF 144,1,Trainer
Palkia,Lost Vacuum LOR 162,1,Trainer
Palkia,Prime Catcher TEF 157,1,Trainer
Palkia,Counter Catcher PAR 160,1,Trainer
Palkia,Switch SVI 194,1,Trainer
Palkia,PokéStop PGO 68,3,Trainer
Palkia,Water Energy SVE 11,7,Energy
Cards,"18 Pokemon, 35 Trainer, 7 Energy",,
Palkia,Hoothoot SCR 114,4,Pokemon
Palkia,Noctowl SCR 115,3,Pokemon
Palkia,Origin Forme Palkia V ASR 39,2,Pokemon
Palkia,Origin Forme Palkia VSTAR ASR 40,2,Pokemon
Palkia,Terapagos ex SCR 128,2,Pokemon
Palkia,Fan Rotom SCR 118,2,Pokemon
Palkia,Mew ex MEW 151,1,Pokemon
Palkia,Fezandipiti ex SFA 38,1,Pokemon
Palkia,Radiant Greninja ASR 46,1,Pokemon
Palkia,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Palkia,Boss's Orders PAL 172,2,Trainer
Palkia,Iono PAL 185,2,Trainer
Palkia,Thorton LOR 167,1,Trainer
Palkia,Professor's Research SVI 189,1,Trainer
Palkia,Irida ASR 147,1,Trainer
Palkia,Kieran TWM 154,1,Trainer
Palkia,Judge SVI 176,1,Trainer
Palkia,Nest Ball SVI 181,4,Trainer
Palkia,Ultra Ball SVI 196,4,Trainer
Palkia,Night Stretcher SFA 61,3,Trainer
Palkia,Earthen Vessel PAR 163,2,Trainer
Palkia,Glass Trumpet SCR 135,2,Trainer
Palkia,Hisuian Heavy Ball ASR 146,1,Trainer
Palkia,Lost Vacuum LOR 162,1,Trainer
Palkia,Switch SVI 194,1,Trainer
Palkia,Energy Switch SVI 173,1,Trainer
Palkia,Buddy-Buddy Poffin TEF 144,1,Trainer
Palkia,Canceling Cologne ASR 136,1,Trainer
Palkia,Prime Catcher TEF 157,1,Trainer
Palkia,Area Zero Underdepths SCR 131,3,Trainer
Palkia,Water Energy SVE 11,7,Energy
Cards,"19 Pokemon, 34 Trainer, 7 Energy",,
Palkia,Hoothoot SCR 114,4,Pokemon
Palkia,Noctowl SCR 115,3,Pokemon
Palkia,Origin Forme Palkia V ASR 39,2,Pokemon
Palkia,Origin Forme Palkia VSTAR ASR 40,2,Pokemon
Palkia,Terapagos ex SCR 128,2,Pokemon
Palkia,Fan Rotom SCR 118,2,Pokemon
Palkia,Mew ex MEW 151,1,Pokemon
Palkia,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Palkia,Fezandipiti ex SFA 38,1,Pokemon
Palkia,Radiant Greninja ASR 46,1,Pokemon
Palkia,Squawkabilly ex PAL 169,1,Pokemon
Palkia,Boss's Orders PAL 172,2,Trainer
Palkia,Judge SVI 176,1,Trainer
Palkia,Thorton LOR 167,1,Trainer
Palkia,Professor's Research SVI 189,1,Trainer
Palkia,Kieran TWM 154,1,Trainer
Palkia,Irida ASR 147,1,Trainer
Palkia,Iono PAL 185,1,Trainer
Palkia,Ultra Ball SVI 196,4,Trainer
Palkia,Nest Ball SVI 181,4,Trainer
Palkia,Night Stretcher SFA 61,3,Trainer
Palkia,Earthen Vessel PAR 163,2,Trainer
Palkia,Glass Trumpet SCR 135,2,Trainer
Palkia,Buddy-Buddy Poffin TEF 144,1,Trainer
Palkia,Prime Catcher TEF 157,1,Trainer
Palkia,Pal Pad SVI 182,1,Trainer
Palkia,Energy Switch SVI 173,1,Trainer
Palkia,Hisuian Heavy Ball ASR 146,1,Trainer
Palkia,Switch SVI 194,1,Trainer
Palkia,Lost Vacuum LOR 162,1,Trainer
Palkia,Area Zero Underdepths SCR 131,3,Trainer
Palkia,Water Energy SVE 11,7,Energy
Cards,"20 Pokemon, 33 Trainer, 7 Energy",,
Palkia,Hoothoot SCR 114,4,Pokemon
Palkia,Noctowl SCR 115,4,Pokemon
Palkia,Origin Forme Palkia V ASR 39,2,Pokemon
Palkia,Origin Forme Palkia VSTAR ASR 40,2,Pokemon
Palkia,Terapagos ex SCR 128,2,Pokemon
Palkia,Fan Rotom SCR 118,2,Pokemon
Palkia,Ditto MEW 132,1,Pokemon
Palkia,Fezandipiti ex SFA 38,1,Pokemon
Palkia,Radiant Greninja ASR 46,1,Pokemon
Palkia,Mew ex MEW 151,1,Pokemon
Palkia,Iono PAL 185,2,Trainer
Palkia,Boss's Orders PAL 172,2,Trainer
Palkia,Professor's Research SVI 189,1,Trainer
Palkia,Judge SVI 176,1,Trainer
Palkia,Kieran TWM 154,1,Trainer
Palkia,Thorton LOR 167,1,Trainer
Palkia,Irida ASR 147,1,Trainer
Palkia,Nest Ball SVI 181,4,Trainer
Palkia,Ultra Ball SVI 196,4,Trainer
Palkia,Night Stretcher SFA 61,3,Trainer
Palkia,Earthen Vessel PAR 163,2,Trainer
Palkia,Glass Trumpet SCR 135,2,Trainer
Palkia,Buddy-Buddy Poffin TEF 144,1,Trainer
Palkia,Lost Vacuum LOR 162,1,Trainer
Palkia,Energy Switch SVI 173,1,Trainer
Palkia,Prime Catcher TEF 157,1,Trainer
Palkia,Switch SVI 194,1,Trainer
Palkia,Hisuian Heavy Ball ASR 146,1,Trainer
Palkia,Area Zero Underdepths SCR 131,3,Trainer
Palkia,Water Energy SVE 11,7,Energy
Cards,"20 Pokemon, 33 Trainer, 7 Energy",,
Palkia,Hoothoot SCR 114,3,Pokemon
Palkia,Noctowl SCR 115,3,Pokemon
Palkia,Origin Forme Palkia V ASR 39,2,Pokemon
Palkia,Origin Forme Palkia VSTAR ASR 40,2,Pokemon
Palkia,Terapagos ex SCR 128,2,Pokemon
Palkia,Fan Rotom SCR 118,2,Pokemon
Palkia,Froakie OBF 56,1,Pokemon
Palkia,Greninja ex TWM 106,1,Pokemon
Palkia,Radiant Greninja ASR 46,1,Pokemon
Palkia,Fezandipiti ex SFA 38,1,Pokemon
Palkia,Squawkabilly ex PAL 169,1,Pokemon
Palkia,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Palkia,Mew ex MEW 151,1,Pokemon
Palkia,Boss's Orders PAL 172,2,Trainer
Palkia,Iono PAL 185,2,Trainer
Palkia,Thorton LOR 167,1,Trainer
Palkia,Kieran TWM 154,1,Trainer
Palkia,Irida ASR 147,1,Trainer
Palkia,Nest Ball SVI 181,4,Trainer
Palkia,Ultra Ball SVI 196,3,Trainer
Palkia,Rare Candy SVI 191,2,Trainer
Palkia,Earthen Vessel PAR 163,2,Trainer
Palkia,Night Stretcher SFA 61,2,Trainer
Palkia,Prime Catcher TEF 157,1,Trainer
Palkia,Tera Orb SSP 189,1,Trainer
Palkia,Glass Trumpet SCR 135,1,Trainer
Palkia,Buddy-Buddy Poffin TEF 144,1,Trainer
Palkia,Lost Vacuum LOR 162,1,Trainer
Palkia,Pal Pad SVI 182,1,Trainer
Palkia,Hisuian Heavy Ball ASR 146,1,Trainer
Palkia,Switch SVI 194,1,Trainer
Palkia,Energy Switch SVI 173,1,Trainer
Palkia,Area Zero Underdepths SCR 131,3,Trainer
Palkia,Water Energy SVE 11,7,Energy
Cards,"21 Pokemon, 32 Trainer, 7 Energy",,
Palkia,Hoothoot TEF 126,3,Pokemon
Palkia,Noctowl SCR 115,3,Pokemon
Palkia,Origin Forme Palkia V ASR 39,2,Pokemon
Palkia,Origin Forme Palkia VSTAR ASR 40,2,Pokemon
Palkia,Terapagos ex SCR 128,2,Pokemon
Palkia,Fan Rotom SCR 118,2,Pokemon
Palkia,Spiritomb PAL 89,1,Pokemon
Palkia,Fezandipiti ex SFA 38,1,Pokemon
Palkia,Radiant Greninja ASR 46,1,Pokemon
Palkia,Squawkabilly ex PAL 169,1,Pokemon
Palkia,Bloodmoon Ursaluna ex TWM 141,1,Pokemon
Palkia,Iono PAL 185,3,Trainer
Palkia,Boss's Orders PAL 172,2,Trainer
Palkia,Judge SVI 176,1,Trainer
Palkia,Professor's Research SVI 189,1,Trainer
Palkia,Irida ASR 147,1,Trainer
Palkia,Nest Ball SVI 181,4,Trainer
Palkia,Buddy-Buddy Poffin TEF 144,3,Trainer
